country,year,Rule_of_Law
ABW,1990,
ABW,1991,
ABW,1992,
ABW,1993,
ABW,1994,
ABW,1995,
ABW,1996,
ABW,1997,
ABW,1998,
ABW,1999,
ABW,2000,
ABW,2001,
ABW,2002,
ABW,2003,
ABW,2004,15.5639557242393
ABW,2005,14.406452715396901
ABW,2006,13.777332127094301
ABW,2007,14.0498889684677
ABW,2008,14.402844429016101
ABW,2009,24.245514035225
ABW,2010,24.0739314556122
ABW,2011,22.481792569160401
ABW,2012,22.266401886939999
ABW,2013,21.9734801054001
ABW,2014,17.618078470230099
ABW,2015,20.9436371326446
ABW,2016,20.9329559803009
ABW,2017,22.110535383224502
ABW,2018,21.501991152763299
ABW,2019,20.961532354354802
ABW,2020,21.682867527008
AFG,1990,
AFG,1991,
AFG,1992,
AFG,1993,
AFG,1994,
AFG,1995,
AFG,1996,-30.3972826004028
AFG,1997,
AFG,1998,-29.493075013160698
AFG,1999,
AFG,2000,-30.271232724189801
AFG,2001,
AFG,2002,-28.449045062065199
AFG,2003,-26.490992903709401
AFG,2004,-28.796729445457501
AFG,2005,-28.270414113998299
AFG,2006,-31.943082213401802
AFG,2007,-31.4935207366943
AFG,2008,-32.3562284708023
AFG,2009,-31.894019246101301
AFG,2010,-31.790987014770501
AFG,2011,-32.682502269744802
AFG,2012,-28.082183361053499
AFG,2013,-27.359401583671598
AFG,2014,-24.4343585968018
AFG,2015,-25.715300202369701
AFG,2016,-25.839874863624601
AFG,2017,-26.887179851531901
AFG,2018,-28.688047289848299
AFG,2019,-29.567618370056099
AFG,2020,-31.0991595983505
AGO,1990,
AGO,1991,
AGO,1992,
AGO,1993,
AGO,1994,
AGO,1995,
AGO,1996,-27.717978477477999
AGO,1997,
AGO,1998,-25.964756608009299
AGO,1999,
AGO,2000,-27.225528955459598
AGO,2001,
AGO,2002,-27.766844868660002
AGO,2003,-25.2085505723953
AGO,2004,-25.8555778264999
AGO,2005,-24.9015148878097
AGO,2006,-22.291636586189199
AGO,2007,-23.3772697448731
AGO,2008,-23.435585975647001
AGO,2009,-21.016917467117398
AGO,2010,-21.6402056217193
AGO,2011,-21.709905028343101
AGO,2012,-22.181207418441701
AGO,2013,-21.944592595100399
AGO,2014,-18.2725734710693
AGO,2015,-17.471936821937501
AGO,2016,-17.0284060835838
AGO,2017,-17.636226892471299
AGO,2018,-16.972582399845201
AGO,2019,-17.3224992156028
AGO,2020,-16.054409325122801
ALB,1990,
ALB,1991,
ALB,1992,
ALB,1993,
ALB,1994,
ALB,1995,
ALB,1996,-11.636190593242601
ALB,1997,
ALB,1998,-15.804418981075299
ALB,1999,
ALB,2000,-17.3513504266739
ALB,2001,
ALB,2002,-12.9594640135765
ALB,2003,-12.177499413490301
ALB,2004,-11.9175497889519
ALB,2005,-12.985163807869
ALB,2006,-11.9533094167709
ALB,2007,-11.2462818622589
ALB,2008,-10.20134806633
ALB,2009,-8.4042927622795105
ALB,2010,-6.5579282641410801
ALB,2011,-7.5297499299049298
ALB,2012,-8.8372759819030708
ALB,2013,-8.8178621530532908
ALB,2014,-5.2881921231746603
ALB,2015,-5.36737841367722
ALB,2016,-5.4200331568718001
ALB,2017,-6.97391548752785
ALB,2018,-6.9894371032714897
ALB,2019,-7.1704033315181697
ALB,2020,-6.3274375498294901
AND,1990,
AND,1991,
AND,1992,
AND,1993,
AND,1994,
AND,1995,
AND,1996,19.6921626329422
AND,1997,
AND,1998,20.013317346572901
AND,1999,
AND,2000,21.864813089370799
AND,2001,
AND,2002,20.805290102958701
AND,2003,17.9517161846161
AND,2004,20.3035163879394
AND,2005,16.4253026247025
AND,2006,14.5466591119766
AND,2007,19.860166311264098
AND,2008,20.1685901880264
AND,2009,20.702347040176502
AND,2010,20.364718437194899
AND,2011,23.7876538038254
AND,2012,23.8201922178269
AND,2013,23.8262181282043
AND,2014,27.853491187095699
AND,2015,25.8933777809143
AND,2016,25.8905380964279
AND,2017,26.278933048248302
AND,2018,26.308372735977201
AND,2019,25.861759066581801
AND,2020,27.6850444078446
ARE,1990,
ARE,1991,
ARE,1992,
ARE,1993,
ARE,1994,
ARE,1995,
ARE,1996,11.7030376195908
ARE,1997,
ARE,1998,12.1735800504684
ARE,1999,
ARE,2000,11.147799253463701
ARE,2001,
ARE,2002,11.945956051349601
ARE,2003,9.2617071270942706
ARE,2004,7.3654594123363397
ARE,2005,6.6227882504463196
ARE,2006,5.2961107194423596
ARE,2007,4.6710234880447299
ARE,2008,7.0927399396896398
ARE,2009,6.78773841261863
ARE,2010,5.3960402905941001
ARE,2011,8.4753008186817098
ARE,2012,9.0841137766838091
ARE,2013,10.4297491312027
ARE,2014,11.0696794390678
ARE,2015,10.508868336677599
ARE,2016,13.994740486145
ARE,2017,13.1328606009483
ARE,2018,13.239282310008999
ARE,2019,13.817531883716599
ARE,2020,14.987369418144199
ARG,1990,
ARG,1991,
ARG,1992,
ARG,1993,
ARG,1994,
ARG,1995,
ARG,1996,1.2843949198722799
ARG,1997,
ARG,1998,-0.66098681837320294
ARG,1999,
ARG,2000,-3.6448763906955799
ARG,2001,
ARG,2002,-12.9386674761772
ARG,2003,-13.210968971252401
ARG,2004,-13.0454630255699
ARG,2005,-9.4858484864234907
ARG,2006,-9.8092658519744802
ARG,2007,-10.225028395652799
ARG,2008,-11.895438015461
ARG,2009,-11.805957376956901
ARG,2010,-10.1676018238068
ARG,2011,-9.5730958580970693
ARG,2012,-10.591582059860199
ARG,2013,-11.1566322445869
ARG,2014,-14.730736494064301
ARG,2015,-12.675538539886499
ARG,2016,-5.3975853621959704
ARG,2017,-3.9879330843687102
ARG,2018,-3.6744243353605301
ARG,2019,-7.2068729698657998
ARG,2020,-8.2343412637710607
ARM,1990,
ARM,1991,
ARM,1992,
ARM,1993,
ARM,1994,
ARM,1995,
ARM,1996,-7.9746746420860299
ARM,1997,
ARM,1998,-6.4745652973651904
ARM,1999,
ARM,2000,-8.5172764062881399
ARM,2001,
ARM,2002,-7.4550332725048101
ARM,2003,-5.1486988961696696
ARM,2004,-8.1931603848934103
ARM,2005,-6.6092047393322
ARM,2006,-9.2576448917388898
ARM,2007,-8.4408067762851804
ARM,2008,-5.7417730987071902
ARM,2009,-7.9680817425250998
ARM,2010,-8.1830914318561501
ARM,2011,-7.4410089850425702
ARM,2012,-7.1107935309410104
ARM,2013,-5.7959349453449196
ARM,2014,-7.10204982757568
ARM,2015,-7.8183803856372904
ARM,2016,-2.6819172650575598
ARM,2017,-3.50955915451051
ARM,2018,-3.2966275066137301
ARM,2019,-2.95649605989456
ARM,2020,-2.0743470788002001
ASM,1990,
ASM,1991,
ASM,1992,
ASM,1993,
ASM,1994,
ASM,1995,
ASM,1996,
ASM,1997,
ASM,1998,
ASM,1999,
ASM,2000,
ASM,2001,
ASM,2002,
ASM,2003,
ASM,2004,14.2731396555901
ASM,2005,18.860062003135699
ASM,2006,18.176765441894499
ASM,2007,18.545637488365099
ASM,2008,19.005651950836299
ASM,2009,19.125930190086301
ASM,2010,18.890539407730099
ASM,2011,18.5461907386779
ASM,2012,18.6382430791855
ASM,2013,18.7233839035034
ASM,2014,23.9219906330108
ASM,2015,22.015627145767201
ASM,2016,21.907455682754499
ASM,2017,22.186269402503999
ASM,2018,22.2203093767166
ASM,2019,21.7407870292664
ASM,2020,19.2206645011902
ATG,1990,
ATG,1991,
ATG,1992,
ATG,1993,
ATG,1994,
ATG,1995,
ATG,1996,17.864363431930499
ATG,1997,
ATG,1998,17.910573005676302
ATG,1999,
ATG,2000,17.593359947204601
ATG,2001,
ATG,2002,17.587387681007399
ATG,2003,17.6451445817947
ATG,2004,15.443373501300799
ATG,2005,11.207152068615001
ATG,2006,15.6606012582779
ATG,2007,15.1895542144775
ATG,2008,15.944969892501801
ATG,2009,16.535346746444699
ATG,2010,16.1987881660461
ATG,2011,16.015610635280598
ATG,2012,16.077223062515301
ATG,2013,14.140276849269901
ATG,2014,-2.9897911250591198
ATG,2015,9.5022997856140208
ATG,2016,8.1333819329738706
ATG,2017,7.01528775691986
ATG,2018,6.4998734295368203
ATG,2019,6.29217600822449
ATG,2020,7.0487411022186297
AUS,1990,
AUS,1991,
AUS,1992,
AUS,1993,
AUS,1994,
AUS,1995,
AUS,1996,29.127783894538801
AUS,1997,
AUS,1998,29.865647554397501
AUS,1999,
AUS,2000,29.2751369476318
AUS,2001,
AUS,2002,30.0397917032241
AUS,2003,31.327126145362801
AUS,2004,30.5216706991196
AUS,2005,29.117640972137401
AUS,2006,29.8645552396775
AUS,2007,29.646086215972801
AUS,2008,29.904419660568198
AUS,2009,29.461148619651802
AUS,2010,29.881211519241301
AUS,2011,29.463612914085299
AUS,2012,29.916252732277002
AUS,2013,30.091732025146499
AUS,2014,32.617612361908002
AUS,2015,30.521728515625
AUS,2016,29.272814869880602
AUS,2017,28.0603827238082
AUS,2018,28.562710762023901
AUS,2019,28.901954531669599
AUS,2020,27.532616853714
AUT,1990,
AUT,1991,
AUT,1992,
AUT,1993,
AUT,1994,
AUT,1995,
AUT,1996,30.738601565361002
AUT,1997,
AUT,1998,30.655895709991398
AUT,1999,
AUT,2000,30.809654712676998
AUT,2001,
AUT,2002,31.584515213966402
AUT,2003,31.414596438408001
AUT,2004,30.883293747902002
AUT,2005,31.403241634368801
AUT,2006,32.296070098876903
AUT,2007,33.011035680770902
AUT,2008,32.481881141662697
AUT,2009,30.216525793075601
AUT,2010,30.620445132255501
AUT,2011,30.582372188568101
AUT,2012,31.571103453636098
AUT,2013,31.179016709327701
AUT,2014,32.954057097434998
AUT,2015,30.935461997985801
AUT,2016,30.0326231718063
AUT,2017,30.6882339715958
AUT,2018,31.6075036525726
AUT,2019,31.757867336273101
AUT,2020,30.1884412765503
AZE,1990,
AZE,1991,
AZE,1992,
AZE,1993,
AZE,1994,
AZE,1995,
AZE,1996,-20.419745564460801
AZE,1997,
AZE,1998,-19.0673809051513
AZE,1999,
AZE,2000,-19.475815415382399
AZE,2001,
AZE,2002,-16.391352713108098
AZE,2003,-15.038960695266701
AZE,2004,-15.308814108371701
AZE,2005,-13.474411368370101
AZE,2006,-15.0607968568802
AZE,2007,-14.9603464603424
AZE,2008,-14.2147281765938
AZE,2009,-14.945992350578299
AZE,2010,-15.149465858936299
AZE,2011,-15.958350241184201
AZE,2012,-14.952055811882
AZE,2013,-12.8548695445061
AZE,2014,-11.8485741019249
AZE,2015,-12.1348757147789
AZE,2016,-9.1183155179023796
AZE,2017,-9.8924762010574394
AZE,2018,-10.4860822558403
AZE,2019,-10.3176920413971
AZE,2020,-12.371641337871599
BDI,1990,
BDI,1991,
BDI,1992,
BDI,1993,
BDI,1994,
BDI,1995,
BDI,1996,-24.074044942855899
BDI,1997,
BDI,1998,-23.439355373382501
BDI,1999,
BDI,2000,-26.6647905111314
BDI,2001,
BDI,2002,-23.7660344839096
BDI,2003,-25.228512167930599
BDI,2004,-25.159159302711402
BDI,2005,-19.1839343309403
BDI,2006,-16.715050756931301
BDI,2007,-18.337337732315099
BDI,2008,-17.647700071334899
BDI,2009,-19.7189010381698
BDI,2010,-20.4918180704116
BDI,2011,-19.614673137664902
BDI,2012,-18.4268062114716
BDI,2013,-18.300815582275401
BDI,2014,-16.498236060142499
BDI,2015,-20.1068741083145
BDI,2016,-25.2143055200577
BDI,2017,-23.993044376373302
BDI,2018,-25.703015923500001
BDI,2019,-24.668501019477901
BDI,2020,-22.719237685203499
BEL,1990,
BEL,1991,
BEL,1992,
BEL,1993,
BEL,1994,
BEL,1995,
BEL,1996,23.238093852996901
BEL,1997,
BEL,1998,20.709494709968499
BEL,1999,
BEL,2000,22.336879491806101
BEL,2001,
BEL,2002,22.8639061450958
BEL,2003,22.6286410093307
BEL,2004,22.290907025337301
BEL,2005,21.3798942565919
BEL,2006,20.818193197250402
BEL,2007,22.3615832328796
BEL,2008,22.698498487472602
BEL,2009,23.4115185737611
BEL,2010,24.103492856025699
BEL,2011,24.392431378364599
BEL,2012,24.629763603210399
BEL,2013,24.765260219573999
BEL,2014,26.3259180784226
BEL,2015,24.838503956794799
BEL,2016,23.780755758285501
BEL,2017,22.5287488698959
BEL,2018,22.845514655113199
BEL,2019,22.806794285774199
BEL,2020,22.670092701912001
BEN,1990,
BEN,1991,
BEN,1992,
BEN,1993,
BEN,1994,
BEN,1995,
BEN,1996,0.88936362043023098
BEN,1997,
BEN,1998,0.85936074703931797
BEN,1999,
BEN,2000,-3.0859033316373798
BEN,2001,
BEN,2002,-4.4298357367515599
BEN,2003,-7.2370024919509799
BEN,2004,-8.1022267043590492
BEN,2005,-9.0783360600471497
BEN,2006,-9.0366862416267395
BEN,2007,-8.7234675288200396
BEN,2008,-9.0219521522522008
BEN,2009,-11.1233417391777
BEN,2010,-11.452660441398599
BEN,2011,-11.2020664215088
BEN,2012,-9.7739166021346993
BEN,2013,-9.6555854678153992
BEN,2014,-8.2508111894130707
BEN,2015,-9.3891689777374303
BEN,2016,-10.6064210534096
BEN,2017,-10.915984630584701
BEN,2018,-11.716088056564301
BEN,2019,-11.428825438022599
BEN,2020,-12.904870390892
BFA,1990,
BFA,1991,
BFA,1992,
BFA,1993,
BFA,1994,
BFA,1995,
BFA,1996,-15.8647678494453
BFA,1997,
BFA,1998,-15.5186074376106
BFA,1999,
BFA,2000,-12.4505294561386
BFA,2001,
BFA,2002,-13.597425460815399
BFA,2003,-10.6110187768936
BFA,2004,-9.1076380610466003
BFA,2005,-8.5088590979576093
BFA,2006,-7.3749989271163896
BFA,2007,-6.7290411889553097
BFA,2008,-5.8595860302448299
BFA,2009,-3.4709318578243198
BFA,2010,-3.3133859783411101
BFA,2011,-5.9567812681198102
BFA,2012,-7.2395367026329103
BFA,2013,-8.9532490968704206
BFA,2014,-9.2768644094467199
BFA,2015,-9.1483451128005999
BFA,2016,-7.6888151168823304
BFA,2017,-6.9933992922306096
BFA,2018,-7.7512440085411098
BFA,2019,-7.8381099402904502
BFA,2020,-7.8819808959960902
BGD,1990,
BGD,1991,
BGD,1992,
BGD,1993,
BGD,1994,
BGD,1995,
BGD,1996,-15.878403544426
BGD,1997,
BGD,1998,-15.9096966385841
BGD,1999,
BGD,2000,-16.849209904670701
BGD,2001,
BGD,2002,-16.8572208881378
BGD,2003,-19.5830466747285
BGD,2004,-19.0821950435639
BGD,2005,-16.635381698608398
BGD,2006,-15.4285887479782
BGD,2007,-14.0616511106491
BGD,2008,-12.7903507947922
BGD,2009,-13.337714970111801
BGD,2010,-13.6172259449959
BGD,2011,-12.466704428196
BGD,2012,-15.914845108985901
BGD,2013,-14.818656921386699
BGD,2014,-13.3015884757042
BGD,2015,-13.059819698333699
BGD,2016,-11.3545011281967
BGD,2017,-11.526166737079601
BGD,2018,-10.992229580879201
BGD,2019,-10.9108475446701
BGD,2020,-9.6158167123794591
BGR,1990,
BGR,1991,
BGR,1992,
BGR,1993,
BGR,1994,
BGR,1995,
BGR,1996,-5.8642861247062701
BGR,1997,
BGR,1998,-3.77594630420207
BGR,1999,
BGR,2000,-2.1042103022337
BGR,2001,
BGR,2002,-0.95284985378384601
BGR,2003,-2.9238600134849499
BGR,2004,-2.0088520124554701
BGR,2005,-1.8454795256256999
BGR,2006,-1.85038493573666
BGR,2007,-0.98063522949814796
BGR,2008,-2.05849634855986
BGR,2009,-0.68531000986695301
BGR,2010,-1.65004309266806
BGR,2011,-2.4065907299518501
BGR,2012,-1.95587310194969
BGR,2013,-2.5030700266361299
BGR,2014,-1.3933904618024799
BGR,2015,-2.64646953344345
BGR,2016,-2.3317294418811798
BGR,2017,-2.0673604160547199
BGR,2018,-1.7365912646055199
BGR,2019,-0.56251675914972998
BGR,2020,-2.1006848588585898
BHR,1990,
BHR,1991,
BHR,1992,
BHR,1993,
BHR,1994,
BHR,1995,
BHR,1996,-0.171976523473859
BHR,1997,
BHR,1998,5.9898901581764301
BHR,1999,
BHR,2000,4.76475381851197
BHR,2001,
BHR,2002,9.2735442519187998
BHR,2003,10.0930488109589
BHR,2004,11.842500269413
BHR,2005,10.149950504303
BHR,2006,6.3061826527118701
BHR,2007,8.8632878661155701
BHR,2008,8.9320013523101807
BHR,2009,8.6953753829002398
BHR,2010,7.3055837452411696
BHR,2011,5.8896905481815303
BHR,2012,4.3120526969432902
BHR,2013,5.5483044385909999
BHR,2014,7.0258235335350001
BHR,2015,6.8685274124145499
BHR,2016,7.3808581531047803
BHR,2017,7.1997087597847003
BHR,2018,6.5977509319782301
BHR,2019,7.9654946625232697
BHR,2020,7.82448682188988
BHS,1990,
BHS,1991,
BHS,1992,
BHS,1993,
BHS,1994,
BHS,1995,
BHS,1996,19.488140940666099
BHS,1997,
BHS,1998,21.395539283752498
BHS,1999,
BHS,2000,21.943980574607899
BHS,2001,
BHS,2002,23.816678166389501
BHS,2003,24.1183758974075
BHS,2004,23.496611714362999
BHS,2005,23.2375324964523
BHS,2006,18.287127733230601
BHS,2007,21.272910237312299
BHS,2008,20.156323432922399
BHS,2009,13.439683258533501
BHS,2010,12.178637325763701
BHS,2011,10.3812891840935
BHS,2012,10.4454723000526
BHS,2013,10.7485256195068
BHS,2014,11.2907862067223
BHS,2015,9.74583244323731
BHS,2016,4.0369790792465201
BHS,2017,2.8356326669454601
BHS,2018,1.2463404685258901
BHS,2019,0.85797311738133397
BHS,2020,0.47848906368017202
BIH,1990,
BIH,1991,
BIH,1992,
BIH,1993,
BIH,1994,
BIH,1995,
BIH,1996,-4.10867291688918
BIH,1997,
BIH,1998,-11.422032058238999
BIH,1999,
BIH,2000,-10.2383965849876
BIH,2001,
BIH,2002,-11.1520965695381
BIH,2003,-10.486374318599699
BIH,2004,-8.3414618670940399
BIH,2005,-8.8363650441169703
BIH,2006,-8.4403913319110906
BIH,2007,-7.98840913176537
BIH,2008,-6.92631140351296
BIH,2009,-6.12233838438988
BIH,2010,-6.04603087902069
BIH,2011,-5.6402314007282301
BIH,2012,-3.3520309180021299
BIH,2013,-2.3689495921135002
BIH,2014,-2.24785064160824
BIH,2015,-4.4340987056493804
BIH,2016,-3.2150929719209702
BIH,2017,-3.3611858934163998
BIH,2018,-3.7707759141922002
BIH,2019,-3.7612095028161998
BIH,2020,-5.2905335426330504
BLR,1990,
BLR,1991,
BLR,1992,
BLR,1993,
BLR,1994,
BLR,1995,
BLR,1996,-13.582727849483501
BLR,1997,
BLR,1998,-15.1568019986153
BLR,1999,
BLR,2000,-18.709920406341599
BLR,2001,
BLR,2002,-21.2552812099457
BLR,2003,-18.2396110296249
BLR,2004,-20.205149292945901
BLR,2005,-19.6483281850815
BLR,2006,-22.162230730056802
BLR,2007,-19.8198499679566
BLR,2008,-18.1711316108704
BLR,2009,-17.4493182897568
BLR,2010,-18.231490612030001
BLR,2011,-18.919249653816301
BLR,2012,-15.6916552186012
BLR,2013,-14.9953805804253
BLR,2014,-13.856827318668399
BLR,2015,-14.891839563846601
BLR,2016,-12.9813207983971
BLR,2017,-14.923069834709199
BLR,2018,-15.127178132534
BLR,2019,-14.530715584754899
BLR,2020,-18.3331283330918
BLZ,1990,
BLZ,1991,
BLZ,1992,
BLZ,1993,
BLZ,1994,
BLZ,1995,
BLZ,1996,1.4395863190293301
BLZ,1997,
BLZ,1998,-1.8047213926911401
BLZ,1999,
BLZ,2000,1.6715560182928999
BLZ,2001,
BLZ,2002,-0.77368617430329301
BLZ,2003,3.2396382689476102
BLZ,2004,-0.89966385439038299
BLZ,2005,-0.82600803673267398
BLZ,2006,0.405733076855541
BLZ,2007,-0.76170592382550195
BLZ,2008,-2.2625584453344398
BLZ,2009,-5.4934564232826197
BLZ,2010,-4.7799585759639802
BLZ,2011,-7.9879825413227099
BLZ,2012,-7.4097361564636204
BLZ,2013,-7.6744603216648102
BLZ,2014,-13.845831990242001
BLZ,2015,-13.442159831523901
BLZ,2016,-16.4594089388847
BLZ,2017,-16.525420010089899
BLZ,2018,-14.2719564437866
BLZ,2019,-14.488975703716299
BLZ,2020,-13.9708732962608
BMU,1990,
BMU,1991,
BMU,1992,
BMU,1993,
BMU,1994,
BMU,1995,
BMU,1996,20.573421478271399
BMU,1997,
BMU,1998,20.553370714187601
BMU,1999,
BMU,2000,20.926954507827801
BMU,2001,
BMU,2002,20.555302023887599
BMU,2003,20.88356590271
BMU,2004,18.575863599777101
BMU,2005,14.406452715396901
BMU,2006,13.777332127094301
BMU,2007,14.0498889684677
BMU,2008,14.402844429016101
BMU,2009,14.5677586197853
BMU,2010,18.890539407730099
BMU,2011,18.5461907386779
BMU,2012,18.6382430791855
BMU,2013,18.7233839035034
BMU,2014,0.33299772068858102
BMU,2015,14.2601268291473
BMU,2016,13.941293239593501
BMU,2017,14.000941991806
BMU,2018,14.0441823005676
BMU,2019,13.498837530612899
BMU,2020,10.7562844157219
BOL,1990,
BOL,1991,
BOL,1992,
BOL,1993,
BOL,1994,
BOL,1995,
BOL,1996,-4.44598132371903
BOL,1997,
BOL,1998,-3.8634295165538801
BOL,1999,
BOL,2000,-6.25977751612663
BOL,2001,
BOL,2002,-6.4279134273529097
BOL,2003,-7.98097419738769
BOL,2004,-10.654657661914801
BOL,2005,-13.0122224092484
BOL,2006,-14.513398230075801
BOL,2007,-14.1495479941368
BOL,2008,-16.6353381276131
BOL,2009,-18.936621308326799
BOL,2010,-17.5064327716827
BOL,2011,-16.728608429431901
BOL,2012,-17.318988323211599
BOL,2013,-17.8647686243057
BOL,2014,-17.990102291107199
BOL,2015,-19.723850846290599
BOL,2016,-21.024477005004901
BOL,2017,-21.129384160041798
BOL,2018,-20.5653641223908
BOL,2019,-20.173601269721999
BOL,2020,-20.686381220817601
BRA,1990,
BRA,1991,
BRA,1992,
BRA,1993,
BRA,1994,
BRA,1995,
BRA,1996,-3.7995374649763098
BRA,1997,
BRA,1998,-3.4508653879165698
BRA,1999,
BRA,2000,-4.1628215312957701
BRA,2001,
BRA,2002,-4.5323922336101496
BRA,2003,-6.2541923224925897
BRA,2004,-6.8156420886516598
BRA,2005,-8.08403480052948
BRA,2006,-6.8445433378219596
BRA,2007,-6.9662503004074097
BRA,2008,-4.8967612683773103
BRA,2009,-1.7655297890305399
BRA,2010,0.95904542133212101
BRA,2011,0.76740929111838296
BRA,2012,-1.3078575208783101
BRA,2013,-1.5627867430448501
BRA,2014,-0.89795047789811999
BRA,2015,-3.12172250449657
BRA,2016,-3.3697930425405498
BRA,2017,-5.1394347548484802
BRA,2018,-5.0848653316497803
BRA,2019,-3.7497586309909798
BRA,2020,-3.8749005943536798
BRB,1990,
BRB,1991,
BRB,1992,
BRB,1993,
BRB,1994,
BRB,1995,
BRB,1996,17.7951402664184
BRB,1997,
BRB,1998,20.960840582847698
BRB,1999,
BRB,2000,23.735836744308401
BRB,2001,
BRB,2002,25.3969616889954
BRB,2003,25.825605034828101
BRB,2004,24.210170865058899
BRB,2005,22.690765142440799
BRB,2006,20.828946113586401
BRB,2007,22.3318191766739
BRB,2008,22.076233744621199
BRB,2009,17.1339271068572
BRB,2010,18.267153978347899
BRB,2011,18.259297013282801
BRB,2012,17.437195420265201
BRB,2013,17.6715539693833
BRB,2014,18.363498687744201
BRB,2015,18.157997846603401
BRB,2016,13.0568070411682
BRB,2017,10.7228632569313
BRB,2018,6.2585962414741498
BRB,2019,5.5895851254463196
BRB,2020,5.1313484907150304
BRN,1990,
BRN,1991,
BRN,1992,
BRN,1993,
BRN,1994,
BRN,1995,
BRN,1996,13.872593522071799
BRN,1997,
BRN,1998,9.0411031246185303
BRN,1999,
BRN,2000,8.8050729632377607
BRN,2001,
BRN,2002,8.1676313281059301
BRN,2003,9.6002669334411603
BRN,2004,6.3046409487724304
BRN,2005,3.9691644161939501
BRN,2006,1.9567821398377401
BRN,2007,6.8281439244747197
BRN,2008,7.7846331596374503
BRN,2009,13.3032361268997
BRN,2010,13.141696155071299
BRN,2011,14.328752458095501
BRN,2012,13.387323081493401
BRN,2013,10.019393801689199
BRN,2014,8.0295160710811597
BRN,2015,6.5644738078117397
BRN,2016,9.1630486249923706
BRN,2017,10.591031074523899
BRN,2018,10.2556552290916
BRN,2019,10.0528082847595
BRN,2020,15.342494308948501
BTN,1990,
BTN,1991,
BTN,1992,
BTN,1993,
BTN,1994,
BTN,1995,
BTN,1996,-0.53556162863969803
BTN,1997,
BTN,1998,0.65124236792325996
BTN,1999,
BTN,2000,2.2172446101903902
BTN,2001,
BTN,2002,1.1798293441534
BTN,2003,2.3141366243362498
BTN,2004,3.80105409026145
BTN,2005,5.6577150225639397
BTN,2006,3.6118113249540298
BTN,2007,6.2531572580337498
BTN,2008,7.16886910796166
BTN,2009,3.7246647626161602
BTN,2010,2.7516074031591402
BTN,2011,3.4963142424821898
BTN,2012,4.4362133145332301
BTN,2013,5.3967875242233303
BTN,2014,7.09811756014824
BTN,2015,9.1977942585945094
BTN,2016,8.7426655292511004
BTN,2017,10.765047132968901
BTN,2018,9.3958768844604492
BTN,2019,10.002703607082401
BTN,2020,9.9224448204040492
BWA,1990,
BWA,1991,
BWA,1992,
BWA,1993,
BWA,1994,
BWA,1995,
BWA,1996,9.9368579387664795
BWA,1997,
BWA,1998,10.7364485263824
BWA,1999,
BWA,2000,9.8104240298271197
BWA,2001,
BWA,2002,9.5033397078514099
BWA,2003,11.400067210197401
BWA,2004,9.5625111460685801
BWA,2005,9.1988483667373604
BWA,2006,8.7322911620140093
BWA,2007,9.2625572681427002
BWA,2008,10.3778359293938
BWA,2009,9.9625942111015302
BWA,2010,10.1478185653687
BWA,2011,10.2238063812256
BWA,2012,10.106868922710399
BWA,2013,8.4058295786380803
BWA,2014,9.1704140305519104
BWA,2015,8.2874294519424403
BWA,2016,6.5243582427501696
BWA,2017,6.1936522722244298
BWA,2018,6.5967395901679904
BWA,2019,7.4506464600563103
BWA,2020,6.5707384943962097
CAF,1990,
CAF,1991,
CAF,1992,
CAF,1993,
CAF,1994,
CAF,1995,
CAF,1996,-19.590482115745601
CAF,1997,
CAF,1998,-19.831304073333801
CAF,1999,
CAF,2000,-23.391263127327001
CAF,2001,
CAF,2002,-16.239772260189099
CAF,2003,-24.361647963523801
CAF,2004,-26.554209351539701
CAF,2005,-24.672609090805
CAF,2006,-26.263363838195801
CAF,2007,-26.756611824035598
CAF,2008,-24.341797828674299
CAF,2009,-22.505758643150301
CAF,2010,-22.3039823770523
CAF,2011,-22.1925723552703
CAF,2012,-24.459664463996901
CAF,2013,-30.7555042505264
CAF,2014,-29.0071443319321
CAF,2015,-29.0410315990448
CAF,2016,-31.435860633850101
CAF,2017,-29.894927620887799
CAF,2018,-29.156596422195399
CAF,2019,-29.951316237449699
CAF,2020,-29.722233414649999
CAN,1990,
CAN,1991,
CAN,1992,
CAN,1993,
CAN,1994,
CAN,1995,
CAN,1996,28.0033299922944
CAN,1997,
CAN,1998,29.154921531677299
CAN,1999,
CAN,2000,28.313263654708901
CAN,2001,
CAN,2002,28.243732452392599
CAN,2003,28.8499610424042
CAN,2004,28.681503415107699
CAN,2005,28.052502393722602
CAN,2006,30.618416547775301
CAN,2007,30.550703167915302
CAN,2008,30.538681626319899
CAN,2009,30.544353961944601
CAN,2010,30.5760371685029
CAN,2011,29.361038684844999
CAN,2012,29.859160542487999
CAN,2013,29.707546472549399
CAN,2014,32.067927837371798
CAN,2015,30.8074680566788
CAN,2016,30.7097665071488
CAN,2017,30.065805315971399
CAN,2018,29.253015875816399
CAN,2019,29.3320631980896
CAN,2020,27.601740002632098
CHE,1990,
CHE,1991,
CHE,1992,
CHE,1993,
CHE,1994,
CHE,1995,
CHE,1996,32.836382865905698
CHE,1997,
CHE,1998,32.768322944641099
CHE,1999,
CHE,2000,33.078949689865198
CHE,2001,
CHE,2002,32.609627246856697
CHE,2003,32.289763450622502
CHE,2004,32.065322160720797
CHE,2005,32.328379511833198
CHE,2006,30.664117455482501
CHE,2007,31.075077056884801
CHE,2008,30.680034041404699
