country,year,Education_Tertiary
MYS,1993,9.4571599960327095
MYS,1994,10.398039817810099
MYS,1995,11.261329650878899
MYS,1996,
MYS,1997,
MYS,1998,22.9279899597168
MYS,1999,24.185340881347699
MYS,2000,27.552299499511701
MYS,2001,26.960880279541001
MYS,2002,28.92991065979
MYS,2003,31.2641696929932
MYS,2004,29.779899597168001
MYS,2005,27.1163005828857
MYS,2006,27.6703605651856
MYS,2007,29.375789642333999
MYS,2008,32.903701782226598
MYS,2009,35.060211181640597
MYS,2010,36.677430557355301
MYS,2011,35.5661790570975
MYS,2012,36.825516807355001
MYS,2013,38.070097090026501
MYS,2014,38.391914202932497
MYS,2015,44.289909239243002
MYS,2016,45.403465956997202
MYS,2017,42.293211695145999
MYS,2018,43.310027930079698
MYS,2019,40.808296681394403
MYS,2020,39.744566736763304
NAM,1990,
NAM,1991,2.8493299484252899
NAM,1992,
NAM,1993,
NAM,1994,6.2191100120544398
NAM,1995,7.0980300903320304
NAM,1996,
NAM,1997,5.3210000991821298
NAM,1998,6.5371198654174796
NAM,1999,
NAM,2000,
NAM,2001,7.4026999473571804
NAM,2002,6.05016994476318
NAM,2003,6.39102983474731
NAM,2004,
NAM,2005,7.1070499420165998
NAM,2006,6.7527799606323198
NAM,2007,
NAM,2008,9.4936895370483398
NAM,2009,
NAM,2010,
NAM,2011,
NAM,2012,16.904860310668301
NAM,2013,17.460399983866299
NAM,2014,18.465306928106699
NAM,2015,19.655150499336099
NAM,2016,21.436703619300001
NAM,2017,22.480175547100899
NAM,2018,23.700169040403502
NAM,2019,25.896651120182401
NAM,2020,25.987048414502599
NCL,1990,
NCL,1991,
NCL,1992,
NCL,1993,
NCL,1994,
NCL,1995,
NCL,1996,
NCL,1997,
NCL,1998,
NCL,1999,
NCL,2000,
NCL,2001,
NCL,2002,
NCL,2003,
NCL,2004,
NCL,2005,
NCL,2006,
NCL,2007,
NCL,2008,
NCL,2009,
NCL,2010,
NCL,2011,
NCL,2012,
NCL,2013,
NCL,2014,
NCL,2015,
NCL,2016,
NCL,2017,
NCL,2018,
NCL,2019,
NCL,2020,
NER,1990,0.63098001480102495
NER,1991,
NER,1992,0.59944999217987105
NER,1993,
NER,1994,
NER,1995,
NER,1996,
NER,1997,
NER,1998,
NER,1999,
NER,2000,
NER,2001,
NER,2002,
NER,2003,0.82785999774932895
NER,2004,0.79602998495101895
NER,2005,0.95157998800277699
NER,2006,0.96016997098922696
NER,2007,0.90551000833511397
NER,2008,1.0377000570297199
NER,2009,1.2563500404357899
NER,2010,1.30152108043912
NER,2011,1.3481664994453799
NER,2012,1.54284142561837
NER,2013,
NER,2014,
NER,2015,3.2425782241364201
NER,2016,3.45043638449437
NER,2017,3.6674198187897802
NER,2018,4.3380195675136601
NER,2019,4.1517073034734597
NER,2020,
NGA,1990,
NGA,1991,
NGA,1992,
NGA,1993,
NGA,1994,
NGA,1995,
NGA,1996,
NGA,1997,
NGA,1998,
NGA,1999,5.8022599220275897
NGA,2000,
NGA,2001,
NGA,2002,
NGA,2003,9.2829198837280291
NGA,2004,9.52007961273193
NGA,2005,10.096899986267101
NGA,2006,
NGA,2007,
NGA,2008,
NGA,2009,
NGA,2010,9.2118754810013392
NGA,2011,9.7415335092258601
NGA,2012,
NGA,2013,
NGA,2014,
NGA,2015,
NGA,2016,
NGA,2017,
NGA,2018,
NGA,2019,
NGA,2020,
NIC,1990,7.3200998306274396
NIC,1991,7.2482600212097203
NIC,1992,7.9403500556945801
NIC,1993,
NIC,1994,
NIC,1995,10.233369827270501
NIC,1996,
NIC,1997,10.461310386657701
NIC,1998,
NIC,1999,
NIC,2000,
NIC,2001,
NIC,2002,17.965499877929702
NIC,2003,
NIC,2004,
NIC,2005,
NIC,2006,
NIC,2007,
NIC,2008,
NIC,2009,
NIC,2010,
NIC,2011,
NIC,2012,
NIC,2013,
NIC,2014,
NIC,2015,
NIC,2016,
NIC,2017,
NIC,2018,
NIC,2019,
NIC,2020,
NLD,1990,
NLD,1991,
NLD,1992,
NLD,1993,
NLD,1994,
NLD,1995,
NLD,1996,
NLD,1997,
NLD,1998,
NLD,1999,
NLD,2000,
NLD,2001,52.978981018066399
NLD,2002,54.251228332519503
NLD,2003,54.995929718017599
NLD,2004,56.770988464355497
NLD,2005,58.789501190185497
NLD,2006,59.826511383056598
NLD,2007,60.394039154052699
NLD,2008,61.017059326171903
NLD,2009,61.428009033203097
NLD,2010,63.704978942871101
NLD,2011,75.518798828125
NLD,2012,75.814163208007798
NLD,2013,
NLD,2014,
NLD,2015,80.160148620605497
NLD,2016,79.845489501953097
NLD,2017,83.200988769531193
NLD,2018,83.652473449707003
NLD,2019,
NLD,2020,85.337081909179702
NOR,1990,
NOR,1991,
NOR,1992,
NOR,1993,
NOR,1994,
NOR,1995,
NOR,1996,
NOR,1997,
NOR,1998,
NOR,1999,
NOR,2000,
NOR,2001,69.963081359863295
NOR,2002,72.317329406738295
NOR,2003,77.970588684082003
NOR,2004,78.612548828125
NOR,2005,78.445030212402301
NOR,2006,77.931068420410199
NOR,2007,77.037361145019503
NOR,2008,73.591468811035199
NOR,2009,73.067451477050795
NOR,2010,72.117080688476605
NOR,2011,71.061416625976605
NOR,2012,71.704757690429702
NOR,2013,75.863578796386705
NOR,2014,78.109977722167997
NOR,2015,79.206428527832003
NOR,2016,81.882728576660199
NOR,2017,83.735336303710895
NOR,2018,85.388351440429702
NOR,2019,85.763381958007798
NOR,2020,87.168533325195298
NPL,1990,4.94331979751587
NPL,1991,5.6502099037170401
NPL,1992,5.1717200279235804
NPL,1993,4.9591498374939
NPL,1994,4.6468400955200204
NPL,1995,4.2643399238586399
NPL,1996,4.7298898696899396
NPL,1997,
NPL,1998,
NPL,1999,
NPL,2000,4.1218500137329102
NPL,2001,4.4095702171325701
NPL,2002,4.9877500534057599
NPL,2003,4.9113497734069798
NPL,2004,5.6947798728942898
NPL,2005,7.1542201042175302
NPL,2006,7.6267199516296396
NPL,2007,9.5037403106689506
NPL,2008,10.4749002456665
NPL,2009,10.446740150451699
NPL,2010,13.3236488235053
NPL,2011,13.286738597118299
NPL,2012,
NPL,2013,15.4719563352624
NPL,2014,13.2380540463977
NPL,2015,12.282886814704
NPL,2016,11.0932748536215
NPL,2017,11.4357824790838
NPL,2018,12.613695863565001
NPL,2019,13.807282195391201
NPL,2020,14.2002391888535
NRU,1990,
NRU,1991,
NRU,1992,
NRU,1993,
NRU,1994,
NRU,1995,
NRU,1996,
NRU,1997,
NRU,1998,
NRU,1999,
NRU,2000,
NRU,2001,
NRU,2002,
NRU,2003,
NRU,2004,
NRU,2005,
NRU,2006,
NRU,2007,
NRU,2008,
NRU,2009,
NRU,2010,
NRU,2011,
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,
NRU,2018,
NRU,2019,
NRU,2020,
NZL,1990,
NZL,1991,
NZL,1992,
NZL,1993,
NZL,1994,
NZL,1995,
NZL,1996,
NZL,1997,
NZL,1998,
NZL,1999,
NZL,2000,
NZL,2001,
NZL,2002,
NZL,2003,
NZL,2004,
NZL,2005,
NZL,2006,
NZL,2007,
NZL,2008,
NZL,2009,
NZL,2010,
NZL,2011,
NZL,2012,
NZL,2013,80.388542175292997
NZL,2014,80.710006713867202
NZL,2015,82.181846618652301
NZL,2016,81.863357543945298
NZL,2017,81.269859313964801
NZL,2018,81.251312255859403
NZL,2019,77.584373474121094
NZL,2020,75.734832763671903
OMN,1990,3.6087999343872101
OMN,1991,3.7533500194549601
OMN,1992,4.2214899063110396
OMN,1993,4.1974501609802202
OMN,1994,4.3110699653625497
OMN,1995,5.0013098716735804
OMN,1996,4.7746300697326696
OMN,1997,5.8045401573181197
OMN,1998,7.2172999382018999
OMN,1999,
OMN,2000,
OMN,2001,
OMN,2002,
OMN,2003,14.3313598632812
OMN,2004,15.1500101089478
OMN,2005,17.117769241333001
OMN,2006,19.2329597473144
OMN,2007,20.408649444580099
OMN,2008,20.446210861206101
OMN,2009,21.967899322509801
OMN,2010,27.852685436595301
OMN,2011,31.5563508791784
OMN,2012,
OMN,2013,35.149615885003001
OMN,2014,41.181856158184203
OMN,2015,45.189894595951202
OMN,2016,46.823505984595798
OMN,2017,43.576781852019501
OMN,2018,44.954021650564499
OMN,2019,45.172318386313101
OMN,2020,48.375439744090897
PAK,1990,2.8773000240325901
PAK,1991,
PAK,1992,1.9615399837493901
PAK,1993,
PAK,1994,
PAK,1995,
PAK,1996,
PAK,1997,
PAK,1998,
PAK,1999,
PAK,2000,
PAK,2001,
PAK,2002,
PAK,2003,2.37435007095337
PAK,2004,2.97886991500854
PAK,2005,4.3280801773071298
PAK,2006,4.3956499099731499
PAK,2007,4.9579200744628897
PAK,2008,4.8782401084899902
PAK,2009,5.9727301597595197
PAK,2010,7.0330384357659597
PAK,2011,7.3173955739039904
PAK,2012,8.3330361701824103
PAK,2013,8.7183599577281203
PAK,2014,8.7456922854447505
PAK,2015,8.4355664890415305
PAK,2016,8.3197390355087801
PAK,2017,8.62228080260493
PAK,2018,8.2068305796338095
PAK,2019,11.103638528677999
PAK,2020,11.7245978752314
PAN,1990,20.9681491851807
PAN,1991,22.733970642089801
PAN,1992,24.4285793304443
PAN,1993,26.270879745483398
PAN,1994,26.049289703369102
PAN,1995,28.642499923706101
PAN,1996,30.0619602203369
PAN,1997,
PAN,1998,37.605888366699197
PAN,1999,39.532428741455099
PAN,2000,42.537109375
PAN,2001,41.646728515625
PAN,2002,40.7841186523438
PAN,2003,44.272911071777301
PAN,2004,43.045078277587898
PAN,2005,41.664989471435497
PAN,2006,42.692501068115199
PAN,2007,42.921478271484403
PAN,2008,43.099269866943402
PAN,2009,43.0278511047363
PAN,2010,43.9639480204278
PAN,2011,41.885879591862299
PAN,2012,43.662651652923401
PAN,2013,
PAN,2014,44.625350193776399
PAN,2015,47.581943558431298
PAN,2016,48.379995975891397
PAN,2017,
PAN,2018,
PAN,2019,
PAN,2020,44.937294864628598
PER,1990,29.885740280151399
PER,1991,31.3302307128906
PER,1992,30.836490631103501
PER,1993,27.470750808715799
PER,1994,26.317510604858398
PER,1995,26.713050842285199
PER,1996,25.355789184570298
PER,1997,25.386650085449201
PER,1998,
PER,1999,38.012489318847699
PER,2000,33.413768768310497
PER,2001,29.9192008972168
PER,2002,30.2558097839356
PER,2003,30.319580078125
PER,2004,32.165889739990199
PER,2005,32.460891723632798
PER,2006,33.918418884277301
PER,2007,
PER,2008,
PER,2009,
PER,2010,
PER,2011,
PER,2012,
PER,2013,
PER,2014,
PER,2015,
PER,2016,73.222320556640597
PER,2017,71.240470886230497
PER,2018,
PER,2019,
PER,2020,
PHL,1990,23.274269104003899
PHL,1991,25.9223308563232
PHL,1992,25.0141506195068
PHL,1993,
PHL,1994,
PHL,1995,27.071260452270501
PHL,1996,28.5230102539062
PHL,1997,
PHL,1998,26.649549484252901
PHL,1999,27.5217990875244
PHL,2000,
PHL,2001,28.647680282592798
PHL,2002,28.348150253295898
PHL,2003,27.230110168456999
PHL,2004,26.545759201049801
PHL,2005,25.823429107666001
PHL,2006,26.246810913085898
PHL,2007,
PHL,2008,27.128990173339801
PHL,2009,26.6055793762207
PHL,2010,27.7549235195177
PHL,2011,29.070915146315301
PHL,2012,29.629894227684598
PHL,2013,31.8704183328366
PHL,2014,33.874192321479903
PHL,2015,35.874588781966402
PHL,2016,38.344741452551297
PHL,2017,33.684101868234897
PHL,2018,28.116622859230802
PHL,2019,30.054868011036501
PHL,2020,31.631759850708502
PLW,1990,
PLW,1991,
PLW,1992,
PLW,1993,
PLW,1994,
PLW,1995,
PLW,1996,
PLW,1997,
PLW,1998,
PLW,1999,
PLW,2000,45.782211303710902
PLW,2001,36.336109161377003
PLW,2002,36.336341857910199
PLW,2003,
PLW,2004,
PLW,2005,
PLW,2006,
PLW,2007,
PLW,2008,
PLW,2009,
PLW,2010,
PLW,2011,
PLW,2012,
PLW,2013,67.316688537597699
PLW,2014,
PLW,2015,
PLW,2016,
PLW,2017,
PLW,2018,
PLW,2019,
PLW,2020,
PNG,1990,
PNG,1991,
PNG,1992,
PNG,1993,
PNG,1994,
PNG,1995,3.21866011619568
PNG,1996,3.52103996276856
PNG,1997,
PNG,1998,2.0009799003601101
PNG,1999,1.9498100280761701
PNG,2000,
PNG,2001,
PNG,2002,
PNG,2003,
PNG,2004,
PNG,2005,
PNG,2006,
PNG,2007,
PNG,2008,
PNG,2009,
PNG,2010,
PNG,2011,
PNG,2012,
PNG,2013,
PNG,2014,
PNG,2015,
PNG,2016,
PNG,2017,
PNG,2018,
PNG,2019,
PNG,2020,
POL,1990,
POL,1991,
POL,1992,
POL,1993,
POL,1994,
POL,1995,
POL,1996,
POL,1997,
POL,1998,
POL,1999,
POL,2000,
POL,2001,56.345691680908203
POL,2002,59.536140441894503
POL,2003,60.621471405029297
POL,2004,61.743698120117202
POL,2005,63.779140472412102
POL,2006,65.090072631835895
POL,2007,66.942466735839801
POL,2008,70.294631958007798
POL,2009,72.679359436035199
POL,2010,76.557121276855497
POL,2011,75.802101135253906
POL,2012,75.038291931152301
POL,2013,73.317268371582003
POL,2014,70.238967895507798
POL,2015,69.373199462890597
POL,2016,69.850379943847699
POL,2017,70.617462158203097
POL,2018,71.021743774414105
POL,2019,70.906501770019503
POL,2020,70.973037719726605
PRI,1990,
PRI,1991,
PRI,1992,
PRI,1993,
PRI,1994,
PRI,1995,
PRI,1996,
PRI,1997,
PRI,1998,
PRI,1999,
PRI,2000,
PRI,2001,
PRI,2002,
PRI,2003,
PRI,2004,
PRI,2005,
PRI,2006,
PRI,2007,78.609207153320298
PRI,2008,84.457099914550795
PRI,2009,86.697257995605497
PRI,2010,90.730876702759303
PRI,2011,91.797744976095899
PRI,2012,94.007475145517205
PRI,2013,95.3715682046859
PRI,2014,97.201655710548906
PRI,2015,100.706557185143
PRI,2016,100.64340616633601
PRI,2017,100.739404309645
PRI,2018,107.502380763432
PRI,2019,95.691495012119603
PRI,2020,88.414853869933793
PRK,1990,
PRK,1991,
PRK,1992,
PRK,1993,
PRK,1994,
PRK,1995,
PRK,1996,
PRK,1997,
PRK,1998,
PRK,1999,
PRK,2000,
PRK,2001,
PRK,2002,
PRK,2003,
PRK,2004,
PRK,2005,
PRK,2006,
PRK,2007,
PRK,2008,
PRK,2009,30.125379562377901
PRK,2010,
PRK,2011,29.818059921264599
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,27.9393501281738
PRK,2016,
PRK,2017,
PRK,2018,26.720619201660199
PRK,2019,
PRK,2020,
PRT,1990,
PRT,1991,
PRT,1992,
PRT,1993,
PRT,1994,
PRT,1995,
PRT,1996,
PRT,1997,
PRT,1998,
PRT,1999,
PRT,2000,
PRT,2001,
PRT,2002,
PRT,2003,
PRT,2004,
PRT,2005,
PRT,2006,
PRT,2007,
PRT,2008,
PRT,2009,
PRT,2010,
PRT,2011,
PRT,2012,
PRT,2013,
PRT,2014,
PRT,2015,61.7960205078125
PRT,2016,63.2387504577637
PRT,2017,64.204017639160199
PRT,2018,65.112739562988295
PRT,2019,66.092056274414105
PRT,2020,68.156890869140597
PRY,1990,8.7224102020263707
PRY,1991,
PRY,1992,
PRY,1993,10.947699546814
PRY,1994,
PRY,1995,9.9464397430419904
PRY,1996,10.049030303955099
PRY,1997,
PRY,1998,
PRY,1999,14.3129796981812
PRY,2000,17.2918395996094
PRY,2001,19.336540222168001
PRY,2002,28.316459655761701
PRY,2003,26.9151496887207
PRY,2004,27.1320304870606
PRY,2005,27.776199340820298
PRY,2006,
PRY,2007,31.087760925293001
PRY,2008,36.885189056396499
PRY,2009,39.772468566894503
PRY,2010,37.617926104095702
PRY,2011,
PRY,2012,
PRY,2013,
PRY,2014,
PRY,2015,
PRY,2016,
PRY,2017,
PRY,2018,
PRY,2019,
PRY,2020,
PSE,1990,
PSE,1991,
PSE,1992,
PSE,1993,
PSE,1994,
PSE,1995,
PSE,1996,15.8326501846313
PSE,1997,18.3967094421387
PSE,1998,20.1686706542969
PSE,1999,22.7711391448975
PSE,2000,23.624870300293001
PSE,2001,25.772769927978501
PSE,2002,27.503730773925799
PSE,2003,31.260129928588899
PSE,2004,35.171909332275398
PSE,2005,38.400749206542997
PSE,2006,40.143749237060497
PSE,2007,43.544979095458999
PSE,2008,44.701568603515597
PSE,2009,43.409149169921903
PSE,2010,45.094374240304603
PSE,2011,47.509436475864803
PSE,2012,47.041699108919502
PSE,2013,45.235483686185802
PSE,2014,44.8451220304662
PSE,2015,46.087183176420297
PSE,2016,45.392490755783797
PSE,2017,45.5044081379083
PSE,2018,46.485216205931899
PSE,2019,45.633046468716799
PSE,2020,45.3895360497376
PYF,1990,
PYF,1991,
PYF,1992,1.4567799568176301
PYF,1993,
PYF,1994,
PYF,1995,
PYF,1996,
PYF,1997,
PYF,1998,
PYF,1999,
PYF,2000,
PYF,2001,
PYF,2002,
PYF,2003,
PYF,2004,
PYF,2005,
PYF,2006,
PYF,2007,
PYF,2008,
PYF,2009,
PYF,2010,
PYF,2011,
PYF,2012,
PYF,2013,
PYF,2014,
PYF,2015,
PYF,2016,
PYF,2017,
PYF,2018,
PYF,2019,
PYF,2020,
QAT,1990,17.968450546264599
QAT,1991,17.2565193176269
QAT,1992,16.953630447387699
QAT,1993,18.669090270996101
QAT,1994,18.9698295593262
QAT,1995,20.534299850463899
QAT,1996,22.4816493988037
QAT,1997,23.927839279174801
QAT,1998,21.5736999511719
QAT,1999,19.764520645141602
QAT,2000,
QAT,2001,18.6874694824219
QAT,2002,17.287359237670898
QAT,2003,15.7512302398682
QAT,2004,16.891599655151399
QAT,2005,14.724229812622101
QAT,2006,12.835539817810099
QAT,2007,11.8196697235107
QAT,2008,11.342160224914601
QAT,2009,10.165490150451699
QAT,2010,9.6427327808343204
QAT,2011,12.600855269097901
QAT,2012,12.2866942772156
QAT,2013,14.870729520909499
QAT,2014,17.306361312693198
QAT,2015,15.9339905308662
QAT,2016,14.8163562584538
QAT,2017,16.777436260547301
QAT,2018,17.445825085757502
QAT,2019,21.093141604940499
QAT,2020,23.764921231476301
ROU,1990,
ROU,1991,
ROU,1992,
ROU,1993,
ROU,1994,
ROU,1995,
ROU,1996,
ROU,1997,
ROU,1998,
ROU,1999,
ROU,2000,
ROU,2001,28.054430007934599
ROU,2002,33.701690673828097
ROU,2003,38.906398773193402
ROU,2004,41.799739837646499
ROU,2005,45.463729858398402
ROU,2006,54.138931274414098
ROU,2007,60.283119201660199
ROU,2008,73.447067260742202
ROU,2009,81.533149719238295
ROU,2010,75.229026794433594
ROU,2011,66.786582946777301
ROU,2012,54.9534912109375
ROU,2013,51.382610321044901
ROU,2014,51.095039367675803
ROU,2015,49.360988616943402
ROU,2016,49.911319732666001
ROU,2017,50.510818481445298
ROU,2018,51.994350433349602
ROU,2019,52.4439697265625
ROU,2020,53.491111755371101
RUS,1990,52.374259948730497
RUS,1991,50.466331481933601
RUS,1992,48.446388244628899
RUS,1993,46.183769226074197
RUS,1994,44.210041046142599
RUS,1995,42.86083984375
RUS,1996,43.897239685058601
RUS,1997,45.285820007324197
RUS,1998,47.279411315917997
RUS,1999,52.1262397766113
RUS,2000,55.213661193847699
RUS,2001,60.3866996765137
RUS,2002,65.010421752929702
RUS,2003,69.035209655761705
RUS,2004,69.818717956542997
RUS,2005,72.222801208496094
RUS,2006,73.439888000488295
RUS,2007,76.130546569824205
RUS,2008,77.533973693847699
RUS,2009,77.868560791015597
RUS,2010,
RUS,2011,80.162973641276395
RUS,2012,80.532345397549193
RUS,2013,82.800956726074205
RUS,2014,84.518138751335599
RUS,2015,84.235565124025598
RUS,2016,83.860044350614004
RUS,2017,81.705102168141806
RUS,2018,81.568111599852301
RUS,2019,80.952069747109107
RUS,2020,57.223285473975402
RWA,1990,0.57688999176025402
RWA,1991,
RWA,1992,
RWA,1993,
RWA,1994,
RWA,1995,
RWA,1996,
RWA,1997,
RWA,1998,
RWA,1999,0.70520997047424305
RWA,2000,1.1278500556945801
RWA,2001,1.54308998584747
RWA,2002,1.87186002731323
RWA,2003,2.3414399623870801
RWA,2004,2.7314898967742902
RWA,2005,2.8511199951171902
RWA,2006,3.6422998905181898
RWA,2007,3.8854598999023402
RWA,2008,4.1830000877380398
RWA,2009,5.0719199180603001
RWA,2010,5.7731666556235304
RWA,2011,6.8372302055358896
RWA,2012,6.7093866602730303
RWA,2013,6.2314911703034497
RWA,2014,7.3586177433901403
RWA,2015,7.5312485644831799
RWA,2016,7.5780726444176398
RWA,2017,7.3448829609045196
RWA,2018,6.7609464771426397
RWA,2019,6.3142892660234002
RWA,2020,7.5670958634555303
SAU,1990,16.326259613037099
SAU,1991,17.2099800109863
SAU,1992,17.467969894409201
SAU,1993,19.594850540161101
SAU,1994,19.4799900054932
SAU,1995,21.511110305786101
SAU,1996,22.005180358886701
SAU,1997,22.672019958496101
SAU,1998,23.251459121704102
SAU,1999,27.540899276733398
SAU,2000,28.375949859619102
SAU,2001,27.237730026245099
SAU,2002,25.1049709320068
SAU,2003,26.623029708862301
SAU,2004,26.263130187988299
SAU,2005,25.198369979858398
SAU,2006,24.513769149780298
SAU,2007,24.3000392913818
SAU,2008,24.465980529785199
SAU,2009,25.0353107452393
SAU,2010,29.3244802795728
SAU,2011,28.941949844360401
SAU,2012,36.044410705566399
SAU,2013,43.163501739502003
SAU,2014,53.1803840195563
SAU,2015,57.089277139723599
SAU,2016,63.982662335536901
SAU,2017,70.747134298142399
SAU,2018,73.197173638391803
SAU,2019,77.966494201100801
SAU,2020,73.751086636885901
SDN,1990,
SDN,1991,
SDN,1992,
SDN,1993,
SDN,1994,
SDN,1995,
SDN,1996,
SDN,1997,
SDN,1998,
SDN,1999,6.5686402320861799
SDN,2000,6.6948099136352504
SDN,2001,8.2572698593139595
SDN,2002,9.3130998611450195
SDN,2003,8.6573801040649396
SDN,2004,10.549059867858899
SDN,2005,11.823320388794
SDN,2006,13.337409973144499
SDN,2007,13.0165500640869
SDN,2008,14.3921899795532
SDN,2009,14.609820365905801
SDN,2010,14.803529739379901
SDN,2011,14.5120697021484
SDN,2012,14.8181400299072
SDN,2013,16.667629241943398
SDN,2014,15.958589553833001
SDN,2015,15.8645696640015
SDN,2016,
SDN,2017,
SDN,2018,
SDN,2019,
SDN,2020,
SEN,1990,
SEN,1991,
SEN,1992,3.05016994476318
SEN,1993,
SEN,1994,
SEN,1995,
SEN,1996,
SEN,1997,3.11023998260498
SEN,1998,
SEN,1999,3.2056300640106201
SEN,2000,
SEN,2001,
SEN,2002,
SEN,2003,
SEN,2004,4.7520298957824698
SEN,2005,5.2614102363586399
SEN,2006,5.4657502174377397
SEN,2007,6.1223201751709002
SEN,2008,7.75537014007568
SEN,2009,7.9150800704956001
SEN,2010,7.6297975128977402
SEN,2011,10.121109956384
SEN,2012,10.263553725466799
SEN,2013,10.572539745854501
SEN,2014,10.878756863240801
SEN,2015,10.8409366679467
SEN,2016,10.8875992426245
SEN,2017,11.3494415127099
SEN,2018,12.417837505994701
SEN,2019,12.60825139125
SEN,2020,13.313662486093101
SGP,1990,
SGP,1991,
SGP,1992,
SGP,1993,
SGP,1994,
SGP,1995,
SGP,1996,
SGP,1997,
SGP,1998,
SGP,1999,
SGP,2000,
SGP,2001,
SGP,2002,
SGP,2003,
SGP,2004,
SGP,2005,
SGP,2006,
SGP,2007,
SGP,2008,
SGP,2009,
SGP,2010,93.2696812803906
SGP,2011,95.981745237288294
SGP,2012,101.99681244982
SGP,2013,
SGP,2014,
SGP,2015,
SGP,2016,83.940977823664795
SGP,2017,84.7929138455372
SGP,2018,88.886445341076893
SGP,2019,91.088990441477605
SGP,2020,93.134767179468
SLB,1990,
SLB,1991,
SLB,1992,
SLB,1993,
SLB,1994,
SLB,1995,
SLB,1996,
SLB,1997,
SLB,1998,
SLB,1999,
SLB,2000,
SLB,2001,
SLB,2002,
SLB,2003,
SLB,2004,
SLB,2005,
SLB,2006,
SLB,2007,
SLB,2008,
SLB,2009,
SLB,2010,
SLB,2011,
SLB,2012,
SLB,2013,
SLB,2014,
SLB,2015,
SLB,2016,
SLB,2017,
SLB,2018,
SLB,2019,
SLB,2020,
SLE,1990,1.4081399440765401
SLE,1991,1.2468500137329099
SLE,1992,
SLE,1993,
SLE,1994,
SLE,1995,
SLE,1996,
SLE,1997,
SLE,1998,
SLE,1999,
SLE,2000,1.6745300292968801
SLE,2001,2.1130099296569802
SLE,2002,1.9878300428390501
SLE,2003,
SLE,2004,
SLE,2005,
SLE,2006,
SLE,2007,
SLE,2008,
SLE,2009,
SLE,2010,
SLE,2011,
SLE,2012,
SLE,2013,
SLE,2014,
SLE,2015,
SLE,2016,
SLE,2017,
SLE,2018,
SLE,2019,
SLE,2020,
SLV,1990,14.6922903060913
SLV,1991,16.1209907531738
SLV,1992,
SLV,1993,17.640989303588899
SLV,1994,19.5335502624512
SLV,1995,20.680080413818398
SLV,1996,19.896650314331101
SLV,1997,
SLV,1998,20.4799194335938
SLV,1999,20.482419967651399
SLV,2000,19.7553405761719
SLV,2001,18.9663391113281
SLV,2002,19.7187805175781
SLV,2003,20.576499938964801
SLV,2004,21.6425590515137
SLV,2005,22.454269409179702
SLV,2006,23.2541999816894
SLV,2007,24.743709564208999
SLV,2008,25.5441799163818
SLV,2009,25.9216804504394
SLV,2010,26.315170885820599
SLV,2011,27.324864205440001
SLV,2012,28.097907627260199
SLV,2013,28.273129903873599
SLV,2014,27.544102781236798
SLV,2015,27.3929262374809
SLV,2016,27.179480247169501
SLV,2017,27.640910454900599
SLV,2018,28.194336537251999
SLV,2019,28.517806354593599
SLV,2020,30.998637032401302
SMR,1990,
SMR,1991,
SMR,1992,
SMR,1993,
SMR,1994,
SMR,1995,
SMR,1996,
SMR,1997,
SMR,1998,
SMR,1999,
SMR,2000,59.319900512695298
SMR,2001,
SMR,2002,
SMR,2003,
SMR,2004,
SMR,2005,
SMR,2006,
SMR,2007,
SMR,2008,65.980110168457003
SMR,2009,
SMR,2010,66.406803685329507
SMR,2011,64.295580110497198
SMR,2012,59.8490048043926
SMR,2013,
SMR,2014,
SMR,2015,
SMR,2016,
SMR,2017,
SMR,2018,45.421020282729003
SMR,2019,50.235571260306202
SMR,2020,55.096097845078603
SOM,1990,
SOM,1991,
SOM,1992,
SOM,1993,
SOM,1994,
SOM,1995,
SOM,1996,
SOM,1997,
SOM,1998,
SOM,1999,
SOM,2000,
SOM,2001,
SOM,2002,
SOM,2003,
SOM,2004,
SOM,2005,
SOM,2006,
SOM,2007,
SOM,2008,
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SRB,1990,
SRB,1991,
SRB,1992,
SRB,1993,
SRB,1994,
SRB,1995,
SRB,1996,
SRB,1997,
SRB,1998,
SRB,1999,
SRB,2000,
SRB,2001,37.761878967285199
SRB,2002,35.663719177246101
SRB,2003,39.613361358642599
SRB,2004,40.933799743652301
SRB,2005,44.205249786377003
SRB,2006,46.819580078125
SRB,2007,47.966869354247997
SRB,2008,48.665378570556598
SRB,2009,49.8496704101562
SRB,2010,49.082511901855497
SRB,2011,51.5937690734863
SRB,2012,53.500030517578097
SRB,2013,56.3808784484863
SRB,2014,58.054969787597699
SRB,2015,58.287689208984403
SRB,2016,62.136970520019503
SRB,2017,66.486740112304702
SRB,2018,67.158660888671903
SRB,2019,67.789840698242202
SRB,2020,68.143112182617202
SSD,1990,
SSD,1991,
SSD,1992,
SSD,1993,
SSD,1994,
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
